year,month,temp_anomaly_C,region,co2_ppm,ch4_ppb,n2o_ppb,solar_W_m2,land_use_Gt,date,co2_emissions_Gt,volcanic_flag,aerosol_AOD,months_since_1960,co2_growth,ch4_growth,n2o_growth,co2_ppm_ma12,ch4_ppb_ma12,solar_W_m2_ma12,aerosol_AOD_ma12,cum_aerosol,enso_proxy,co2_x_solar,month_sin,month_cos
1992,10,-0.17,NH,354.81,1737.68,316.3,1361.538,0.0,1992-10-01,0.0,1,0.15,165,1.2300000000000182,3.0900000000001455,0.0,355.9591666666667,1735.3916666666667,1361.4606833333335,0.15,0.16150000000000017,0.020725294964075814,21.417780000000437,-0.8660254037844386,0.5
1992,10,0.3,SH,354.81,1737.68,316.3,1361.538,0.0,1992-10-01,0.0,1,0.15,165,1.2300000000000182,3.0900000000001455,0.0,355.9591666666667,1735.3916666666667,1361.4606833333335,0.15,0.16150000000000017,0.020725294964075814,21.417780000000437,-0.8660254037844386,0.5
1992,11,0.02,Global,355.99,1739.23,316.3,1361.4706,0.0,1992-11-01,0.0,1,0.15,166,1.1800000000000068,1.5499999999999545,0.0,356.02833333333336,1735.54,1361.4619916666668,0.15,0.16300000000000014,0.03694247163104398,19.28989400000427,-0.5000000000000004,0.8660254037844384
1992,11,-0.09,NH,355.99,1739.23,316.3,1361.4706,0.0,1992-11-01,0.0,1,0.15,166,1.1800000000000068,1.5499999999999545,0.0,356.02833333333336,1735.54,1361.4619916666668,0.15,0.16300000000000014,0.03694247163104398,19.28989400000427,-0.5000000000000004,0.8660254037844384
1992,11,0.14,SH,355.99,1739.23,316.3,1361.4706,0.0,1992-11-01,0.0,1,0.15,166,1.1800000000000068,1.5499999999999545,0.0,356.02833333333336,1735.54,1361.4619916666668,0.15,0.16300000000000014,0.03694247163104398,19.28989400000427,-0.5000000000000004,0.8660254037844384
1992,12,0.21,Global,356.74,1738.51,316.3,1361.3682,0.0,1992-12-01,0.0,1,0.15,167,0.75,-0.7200000000000273,0.0,356.0941666666667,1735.4541666666664,1361.4506749999998,0.15,0.16450000000000015,0.052711216736009016,15.368667999995326,-2.4492935982947064e-16,1.0
1992,12,0.21,NH,356.74,1738.51,316.3,1361.3682,0.0,1992-12-01,0.0,1,0.15,167,0.75,-0.7200000000000273,0.0,356.0941666666667,1735.4541666666664,1361.4506749999998,0.15,0.16450000000000015,0.052711216736009016,15.368667999995326,-2.4492935982947064e-16,1.0
1992,12,0.21,SH,356.74,1738.51,316.3,1361.3682,0.0,1992-12-01,0.0,1,0.15,167,0.75,-0.7200000000000273,0.0,356.0941666666667,1735.4541666666664,1361.4506749999998,0.15,0.16450000000000015,0.052711216736009016,15.368667999995326,-2.4492935982947064e-16,1.0
1993,1,0.34,Global,357.2,1735.77,316.3,1361.4676,0.0,1993-01-01,0.0,1,0.15,168,0.45999999999997954,-2.740000000000009,0.0,356.14916666666664,1735.1916666666666,1361.4477833333333,0.15,0.16600000000000012,0.06784011907430586,19.732719999997784,0.49999999999999994,0.8660254037844387
1993,1,0.39,NH,357.2,1735.77,316.3,1361.4676,0.0,1993-01-01,0.0,1,0.15,168,0.45999999999997954,-2.740000000000009,0.0,356.14916666666664,1735.1916666666666,1361.4477833333333,0.15,0.16600000000000012,0.06784011907430586,19.732719999997784,0.49999999999999994,0.8660254037844387
1993,1,0.29,SH,357.2,1735.77,316.3,1361.4676,0.0,1993-01-01,0.0,1,0.15,168,0.45999999999997954,-2.740000000000009,0.0,356.14916666666664,1735.1916666666666,1361.4477833333333,0.15,0.16600000000000012,0.06784011907430586,19.732719999997784,0.49999999999999994,0.8660254037844387
1993,2,0.37,Global,357.54,1734.37,316.3,1361.5106,0.0,1993-02-01,0.0,1,0.15,169,0.34000000000003183,-1.400000000000091,0.0,356.2033333333334,1734.9458333333332,1361.4578416666666,0.15,0.1675000000000001,0.08214553426570083,21.72092400000289,0.8660254037844386,0.5000000000000001
1993,2,0.52,NH,357.54,1734.37,316.3,1361.5106,0.0,1993-02-01,0.0,1,0.15,169,0.34000000000003183,-1.400000000000091,0.0,356.2033333333334,1734.9458333333332,1361.4578416666666,0.15,0.1675000000000001,0.08214553426570083,21.72092400000289,0.8660254037844386,0.5000000000000001
1993,2,0.21,SH,357.54,1734.37,316.3,1361.5106,0.0,1993-02-01,0.0,1,0.15,169,0.34000000000003183,-1.400000000000091,0.0,356.2033333333334,1734.9458333333332,1361.4578416666666,0.15,0.1675000000000001,0.08214553426570083,21.72092400000289,0.8660254037844386,0.5000000000000001
1993,3,0.36,Global,357.94,1735.38,316.3,1361.412,0.0,1993-03-01,0.0,1,0.15,170,0.39999999999997726,1.0100000000002183,0.0,356.2591666666667,1734.8283333333331,1361.4634416666665,0.15,0.1690000000000001,0.09545381394839986,17.691280000001484,1.0,6.123233995736766e-17
1993,3,0.38,NH,357.94,1735.38,316.3,1361.412,0.0,1993-03-01,0.0,1,0.15,170,0.39999999999997726,1.0100000000002183,0.0,356.2591666666667,1734.8283333333331,1361.4634416666665,0.15,0.1690000000000001,0.09545381394839986,17.691280000001484,1.0,6.123233995736766e-17
1993,3,0.33,SH,357.94,1735.38,316.3,1361.412,0.0,1993-03-01,0.0,1,0.15,170,0.39999999999997726,1.0100000000002183,0.0,356.2591666666667,1734.8283333333331,1361.4634416666665,0.15,0.1690000000000001,0.09545381394839986,17.691280000001484,1.0,6.123233995736766e-17
1993,4,0.27,Global,358.41,1736.59,316.3,1361.4889,0.0,1993-04-01,0.0,1,0.15,171,0.4700000000000273,1.209999999999809,0.0,356.31333333333333,1734.823333333333,1361.4603083333334,0.15,0.17050000000000007,0.10760341363492841,21.223149000002522,0.8660254037844388,-0.4999999999999998
1993,4,0.23,NH,358.41,1736.59,316.3,1361.4889,0.0,1993-04-01,0.0,1,0.15,171,0.4700000000000273,1.209999999999809,0.0,356.31333333333333,1734.823333333333,1361.4603083333334,0.15,0.17050000000000007,0.10760341363492841,21.223149000002522,0.8660254037844388,-0.4999999999999998
1993,4,0.32,SH,358.41,1736.59,316.3,1361.4889,0.0,1993-04-01,0.0,1,0.15,171,0.4700000000000273,1.209999999999809,0.0,356.31333333333333,1734.823333333333,1361.4603083333334,0.15,0.17050000000000007,0.10760341363492841,21.223149000002522,0.8660254037844388,-0.4999999999999998
1993,5,0.28,Global,358.38,1735.0,316.3,1361.4717,0.0,1993-05-01,0.0,1,0.15,172,-0.03000000000002956,-1.5899999999999181,0.0,356.3591666666667,1734.8191666666664,1361.4648166666666,0.15,0.17200000000000007,0.1184468536433759,20.4623460000024,0.49999999999999994,-0.8660254037844387
1993,5,0.32,NH,358.38,1735.0,316.3,1361.4717,0.0,1993-05-01,0.0,1,0.15,172,-0.03000000000002956,-1.5899999999999181,0.0,356.3591666666667,1734.8191666666664,1361.4648166666666,0.15,0.17200000000000007,0.1184468536433759,20.4623460000024,0.49999999999999994,-0.8660254037844387
1993,5,0.25,SH,358.38,1735.0,316.3,1361.4717,0.0,1993-05-01,0.0,1,0.15,172,-0.03000000000002956,-1.5899999999999181,0.0,356.3591666666667,1734.8191666666664,1361.4648166666666,0.15,0.17200000000000007,0.1184468536433759,20.4623460000024,0.49999999999999994,-0.8660254037844387
1993,6,0.22,Global,357.34,1730.88,316.3,1361.4931,0.0,1993-06-01,0.0,0,0.08,173,-1.0400000000000205,-4.119999999999891,0.0,356.3983333333333,1734.7608333333335,1361.4659333333332,0.14416666666666667,0.17280000000000004,0.1278525093009529,20.877853999996308,1.2246467991473532e-16,-1.0
1993,6,0.22,NH,357.34,1730.88,316.3,1361.4931,0.0,1993-06-01,0.0,0,0.08,173,-1.0400000000000205,-4.119999999999891,0.0,356.3983333333333,1734.7608333333335,1361.4659333333332,0.14416666666666667,0.17280000000000004,0.1278525093009529,20.877853999996308,1.2246467991473532e-16,-1.0
1993,6,0.24,SH,357.34,1730.88,316.3,1361.4931,0.0,1993-06-01,0.0,0,0.08,173,-1.0400000000000205,-4.119999999999891,0.0,356.3983333333333,1734.7608333333335,1361.4659333333332,0.14416666666666667,0.17280000000000004,0.1278525093009529,20.877853999996308,1.2246467991473532e-16,-1.0
1993,7,0.25,Global,355.7,1728.01,316.3,1361.4608,0.0,1993-07-01,0.0,0,0.08,174,-1.6399999999999864,-2.8700000000001182,0.0,356.44083333333333,1734.695,1361.4679666666668,0.13833333333333334,0.17360000000000003,0.13570620868921524,18.754560000002556,-0.4999999999999998,-0.8660254037844388
1993,7,0.12,NH,355.7,1728.01,316.3,1361.4608,0.0,1993-07-01,0.0,0,0.08,174,-1.6399999999999864,-2.8700000000001182,0.0,356.44083333333333,1734.695,1361.4679666666668,0.13833333333333334,0.17360000000000003,0.13570620868921524,18.754560000002556,-0.4999999999999998,-0.8660254037844388
1993,7,0.38,SH,355.7,1728.01,316.3,1361.4608,0.0,1993-07-01,0.0,0,0.08,174,-1.6399999999999864,-2.8700000000001182,0.0,356.44083333333333,1734.695,1361.4679666666668,0.13833333333333334,0.17360000000000003,0.13570620868921524,18.754560000002556,-0.4999999999999998,-0.8660254037844388
1993,8,0.11,Global,354.41,1731.14,316.3,1361.3958,0.0,1993-08-01,0.0,0,0.08,175,-1.2899999999999636,3.130000000000109,0.0,356.50333333333333,1734.7625,1361.4669833333335,0.13249999999999998,0.1744,0.1419126185364927,15.59847800000034,-0.8660254037844384,-0.5000000000000004
1993,8,0.02,NH,354.41,1731.14,316.3,1361.3958,0.0,1993-08-01,0.0,0,0.08,175,-1.2899999999999636,3.130000000000109,0.0,356.50333333333333,1734.7625,1361.4669833333335,0.13249999999999998,0.1744,0.1419126185364927,15.59847800000034,-0.8660254037844384,-0.5000000000000004
1993,8,0.19,SH,354.41,1731.14,316.3,1361.3958,0.0,1993-08-01,0.0,0,0.08,175,-1.2899999999999636,3.130000000000109,0.0,356.50333333333333,1734.7625,1361.4669833333335,0.13249999999999998,0.1744,0.1419126185364927,15.59847800000034,-0.8660254037844384,-0.5000000000000004
1993,9,0.11,Global,354.47,1738.44,316.3,1361.4928,0.0,1993-09-01,0.0,0,0.08,176,0.060000000000002274,7.2999999999999545,0.0,356.57750000000004,1735.0833333333333,1361.464175,0.12666666666666668,0.1752,0.1463964014346645,19.450815999999556,-1.0,-1.8369701987210297e-16
1993,9,-0.07,NH,354.47,1738.44,316.3,1361.4928,0.0,1993-09-01,0.0,0,0.08,176,0.060000000000002274,7.2999999999999545,0.0,356.57750000000004,1735.0833333333333,1361.464175,0.12666666666666668,0.1752,0.1463964014346645,19.450815999999556,-1.0,-1.8369701987210297e-16
1993,9,0.29,SH,354.47,1738.44,316.3,1361.4928,0.0,1993-09-01,0.0,0,0.08,176,0.060000000000002274,7.2999999999999545,0.0,356.57750000000004,1735.0833333333333,1361.464175,0.12666666666666668,0.1752,0.1463964014346645,19.450815999999556,-1.0,-1.8369701987210297e-16
1993,10,0.23,Global,355.72,1743.38,316.3,1361.4127,0.0,1993-10-01,0.0,0,0.08,177,1.25,4.940000000000055,0.0,356.65333333333336,1735.5583333333334,1361.4537333333335,0.12083333333333333,0.176,0.14910313033324044,16.805144000003523,-0.8660254037844386,0.5
1993,10,0.12,NH,355.72,1743.38,316.3,1361.4127,0.0,1993-10-01,0.0,0,0.08,177,1.25,4.940000000000055,0.0,356.65333333333336,1735.5583333333334,1361.4537333333335,0.12083333333333333,0.176,0.14910313033324044,16.805144000003523,-0.8660254037844386,0.5
1993,10,0.35,SH,355.72,1743.38,316.3,1361.4127,0.0,1993-10-01,0.0,0,0.08,177,1.25,4.940000000000055,0.0,356.65333333333336,1735.5583333333334,1361.4537333333335,0.12083333333333333,0.176,0.14910313033324044,16.805144000003523,-0.8660254037844386,0.5
1993,11,0.03,Global,356.96,1745.22,316.3,1361.4059,0.0,1993-11-01,0.0,0,0.08,178,1.2399999999999523,1.8399999999999181,0.0,356.7341666666667,1736.0575,1361.4483416666667,0.11499999999999999,0.17679999999999996,0.14999994921002374,17.03156399999891,-0.5000000000000004,0.8660254037844384
1993,11,-0.21,NH,356.96,1745.22,316.3,1361.4059,0.0,1993-11-01,0.0,0,0.08,178,1.2399999999999523,1.8399999999999181,0.0,356.7341666666667,1736.0575,1361.4483416666667,0.11499999999999999,0.17679999999999996,0.14999994921002374,17.03156399999891,-0.5000000000000004,0.8660254037844384
1993,11,0.28,SH,356.96,1745.22,316.3,1361.4059,0.0,1993-11-01,0.0,0,0.08,178,1.2399999999999523,1.8399999999999181,0.0,356.7341666666667,1736.0575,1361.4483416666667,0.11499999999999999,0.17679999999999996,0.14999994921002374,17.03156399999891,-0.5000000000000004,0.8660254037844384
1993,12,0.18,Global,357.87,1744.27,316.3,1361.3464,0.0,1993-12-01,0.0,0,0.08,179,0.910000000000025,-0.9500000000000455,0.0,356.8283333333333,1736.5375000000001,1361.446525,0.10916666666666668,0.17759999999999995,0.14907597189871344,14.850167999995852,-2.4492935982947064e-16,1.0
1993,12,0.22,NH,357.87,1744.27,316.3,1361.3464,0.0,1993-12-01,0.0,0,0.08,179,0.910000000000025,-0.9500000000000455,0.0,356.8283333333333,1736.5375000000001,1361.446525,0.10916666666666668,0.17759999999999995,0.14907597189871344,14.850167999995852,-2.4492935982947064e-16,1.0
1993,12,0.14,SH,357.87,1744.27,316.3,1361.3464,0.0,1993-12-01,0.0,0,0.08,179,0.910000000000025,-0.9500000000000455,0.0,356.8283333333333,1736.5375000000001,1361.446525,0.10916666666666668,0.17759999999999995,0.14907597189871344,14.850167999995852,-2.4492935982947064e-16,1.0
1994,1,0.26,Global,358.48,1741.38,316.3,1361.3557,0.0,1994-01-01,0.0,0,0.08,180,0.6100000000000136,-2.8899999999998727,0.0,356.935,1737.005,1361.4372,0.10333333333333335,0.17839999999999992,0.146342414232216,15.465836000003044,0.49999999999999994,0.8660254037844387
1994,1,0.33,NH,358.48,1741.38,316.3,1361.3557,0.0,1994-01-01,0.0,0,0.08,180,0.6100000000000136,-2.8899999999998727,0.0,356.935,1737.005,1361.4372,0.10333333333333335,0.17839999999999992,0.146342414232216,15.465836000003044,0.49999999999999994,0.8660254037844387
1994,1,0.18,SH,358.48,1741.38,316.3,1361.3557,0.0,1994-01-01,0.0,0,0.08,180,0.6100000000000136,-2.8899999999998727,0.0,356.935,1737.005,1361.4372,0.10333333333333335,0.17839999999999992,0.146342414232216,15.465836000003044,0.49999999999999994,0.8660254037844387
1994,2,0.02,Global,359.0,1740.84,316.3,1361.3176,0.0,1994-02-01,0.0,0,0.08,181,0.5199999999999818,-0.540000000000191,0.0,357.0566666666667,1737.5441666666668,1361.4211166666666,0.09749999999999999,0.17919999999999991,0.14183245789762733,13.974400000003698,0.8660254037844386,0.5000000000000001
1994,2,-0.05,NH,359.0,1740.84,316.3,1361.3176,0.0,1994-02-01,0.0,0,0.08,181,0.5199999999999818,-0.540000000000191,0.0,357.0566666666667,1737.5441666666668,1361.4211166666666,0.09749999999999999,0.17919999999999991,0.14183245789762733,13.974400000003698,0.8660254037844386,0.5000000000000001
1994,2,0.09,SH,359.0,1740.84,316.3,1361.3176,0.0,1994-02-01,0.0,0,0.08,181,0.5199999999999818,-0.540000000000191,0.0,357.0566666666667,1737.5441666666668,1361.4211166666666,0.09749999999999999,0.17919999999999991,0.14183245789762733,13.974400000003698,0.8660254037844386,0.5000000000000001
1994,3,0.29,Global,359.36,1741.95,316.3,1361.3364,0.0,1994-03-01,0.0,0,0.08,182,0.36000000000001364,1.1100000000001273,0.0,357.175,1738.091666666667,1361.4148166666666,0.09166666666666667,0.17999999999999988,0.13560084765550035,14.922703999996115,1.0,6.123233995736766e-17
1994,3,0.49,NH,359.36,1741.95,316.3,1361.3364,0.0,1994-03-01,0.0,0,0.08,182,0.36000000000001364,1.1100000000001273,0.0,357.175,1738.091666666667,1361.4148166666666,0.09166666666666667,0.17999999999999988,0.13560084765550035,14.922703999996115,1.0,6.123233995736766e-17
1994,3,0.09,SH,359.36,1741.95,316.3,1361.3364,0.0,1994-03-01,0.0,0,0.08,182,0.36000000000001364,1.1100000000001273,0.0,357.175,1738.091666666667,1361.4148166666666,0.09166666666666667,0.17999999999999988,0.13560084765550035,14.922703999996115,1.0,6.123233995736766e-17
1994,4,0.41,Global,359.71,1741.99,316.3,1361.413,0.0,1994-04-01,0.0,0,0.08,183,0.3499999999999659,0.03999999999996362,0.0,357.28333333333336,1738.5416666666667,1361.4084916666668,0.08583333333333333,0.18079999999999988,0.12772322681261197,18.465230000000478,0.8660254037844388,-0.4999999999999998
1994,4,0.48,NH,359.71,1741.99,316.3,1361.413,0.0,1994-04-01,0.0,0,0.08,183,0.3499999999999659,0.03999999999996362,0.0,357.28333333333336,1738.5416666666667,1361.4084916666668,0.08583333333333333,0.18079999999999988,0.12772322681261197,18.465230000000478,0.8660254037844388,-0.4999999999999998
1994,4,0.34,SH,359.71,1741.99,316.3,1361.413,0.0,1994-04-01,0.0,0,0.08,183,0.3499999999999659,0.03999999999996362,0.0,357.28333333333336,1738.5416666666667,1361.4084916666668,0.08583333333333333,0.18079999999999988,0.12772322681261197,18.465230000000478,0.8660254037844388,-0.4999999999999998
1994,5,0.28,Global,359.74,1740.73,316.3,1361.2405,0.0,1994-05-01,0.0,0,0.08,184,0.03000000000002956,-1.259999999999991,0.0,357.3966666666667,1739.0191666666667,1361.3892250000001,0.08,0.18159999999999987,0.1182952190146867,10.759970000004966,0.49999999999999994,-0.8660254037844387
1994,5,0.39,NH,359.74,1740.73,316.3,1361.2405,0.0,1994-05-01,0.0,0,0.08,184,0.03000000000002956,-1.259999999999991,0.0,357.3966666666667,1739.0191666666667,1361.3892250000001,0.08,0.18159999999999987,0.1182952190146867,10.759970000004966,0.49999999999999994,-0.8660254037844387
1994,5,0.17,SH,359.74,1740.73,316.3,1361.2405,0.0,1994-05-01,0.0,0,0.08,184,0.03000000000002956,-1.259999999999991,0.0,357.3966666666667,1739.0191666666667,1361.3892250000001,0.08,0.18159999999999987,0.1182952190146867,10.759970000004966,0.49999999999999994,-0.8660254037844387
1994,6,0.43,Global,358.8,1736.89,316.3,1361.2094,0.0,1994-06-01,0.0,0,0.08,185,-0.9399999999999977,-3.839999999999918,0.0,357.5183333333334,1739.5200000000002,1361.3655833333335,0.08,0.18239999999999984,0.1074312675048735,9.171719999998233,1.2246467991473532e-16,-1.0
1994,6,0.41,NH,358.8,1736.89,316.3,1361.2094,0.0,1994-06-01,0.0,0,0.08,185,-0.9399999999999977,-3.839999999999918,0.0,357.5183333333334,1739.5200000000002,1361.3655833333335,0.08,0.18239999999999984,0.1074312675048735,9.171719999998233,1.2246467991473532e-16,-1.0
1994,6,0.45,SH,358.8,1736.89,316.3,1361.2094,0.0,1994-06-01,0.0,0,0.08,185,-0.9399999999999977,-3.839999999999918,0.0,357.5183333333334,1739.5200000000002,1361.3655833333335,0.08,0.18239999999999984,0.1074312675048735,9.171719999998233,1.2246467991473532e-16,-1.0
1994,7,0.3,Global,357.27,1732.29,316.3,1361.3439,0.0,1994-07-01,0.0,0,0.08,186,-1.5300000000000296,-4.600000000000136,0.0,357.64916666666664,1739.8766666666668,1361.3558416666667,0.08,0.18319999999999984,0.09526324593780279,14.536653000003207,-0.4999999999999998,-0.8660254037844388
1994,7,0.33,NH,357.27,1732.29,316.3,1361.3439,0.0,1994-07-01,0.0,0,0.08,186,-1.5300000000000296,-4.600000000000136,0.0,357.64916666666664,1739.8766666666668,1361.3558416666667,0.08,0.18319999999999984,0.09526324593780279,14.536653000003207,-0.4999999999999998,-0.8660254037844388
1994,7,0.26,SH,357.27,1732.29,316.3,1361.3439,0.0,1994-07-01,0.0,0,0.08,186,-1.5300000000000296,-4.600000000000136,0.0,357.64916666666664,1739.8766666666668,1361.3558416666667,0.08,0.18319999999999984,0.09526324593780279,14.536653000003207,-0.4999999999999998,-0.8660254037844388
1994,8,0.21,Global,356.06,1734.04,316.3,1361.2395,0.0,1994-08-01,0.0,0,0.08,187,-1.2099999999999795,1.75,0.0,357.78666666666663,1740.118333333333,1361.3428166666665,0.08,0.1839999999999998,0.08193885761205952,9.83386999999619,-0.8660254037844384,-0.5000000000000004
1994,8,0.32,NH,356.06,1734.04,316.3,1361.2395,0.0,1994-08-01,0.0,0,0.08,187,-1.2099999999999795,1.75,0.0,357.78666666666663,1740.118333333333,1361.3428166666665,0.08,0.1839999999999998,0.08193885761205952,9.83386999999619,-0.8660254037844384,-0.5000000000000004
1994,8,0.11,SH,356.06,1734.04,316.3,1361.2395,0.0,1994-08-01,0.0,0,0.08,187,-1.2099999999999795,1.75,0.0,357.78666666666663,1740.118333333333,1361.3428166666665,0.08,0.1839999999999998,0.08193885761205952,9.83386999999619,-0.8660254037844384,-0.5000000000000004
1994,9,0.31,Global,356.02,1742.94,316.3,1361.1957,0.0,1994-09-01,0.0,0,0.08,188,-0.040000000000020464,8.900000000000091,0.0,357.9158333333333,1740.493333333333,1361.3180583333333,0.08,0.1847999999999998,0.06761984255222382,8.027613999999504,-1.0,-1.8369701987210297e-16
1994,9,0.33,NH,356.02,1742.94,316.3,1361.1957,0.0,1994-09-01,0.0,0,0.08,188,-0.040000000000020464,8.900000000000091,0.0,357.9158333333333,1740.493333333333,1361.3180583333333,0.08,0.1847999999999998,0.06761984255222382,8.027613999999504,-1.0,-1.8369701987210297e-16
1994,9,0.29,SH,356.02,1742.94,316.3,1361.1957,0.0,1994-09-01,0.0,0,0.08,188,-0.040000000000020464,8.900000000000091,0.0,357.9158333333333,1740.493333333333,1361.3180583333333,0.08,0.1847999999999998,0.06761984255222382,8.027613999999504,-1.0,-1.8369701987210297e-16
1994,10,0.42,Global,357.27,1749.79,316.3,1361.2597,0.0,1994-10-01,0.0,0,0.08,189,1.25,6.849999999999909,0.0,358.045,1741.0275,1361.3053083333332,0.08,0.18559999999999977,0.05248001420407081,10.977519000002793,-0.8660254037844386,0.5
1994,10,0.54,NH,357.27,1749.79,316.3,1361.2597,0.0,1994-10-01,0.0,0,0.08,189,1.25,6.849999999999909,0.0,358.045,1741.0275,1361.3053083333332,0.08,0.18559999999999977,0.05248001420407081,10.977519000002793,-0.8660254037844386,0.5
1994,10,0.31,SH,357.27,1749.79,316.3,1361.2597,0.0,1994-10-01,0.0,0,0.08,189,1.25,6.849999999999909,0.0,358.045,1741.0275,1361.3053083333332,0.08,0.18559999999999977,0.05248001420407081,10.977519000002793,-0.8660254037844386,0.5
1994,11,0.44,Global,358.69,1751.28,316.3,1361.1556,0.0,1994-11-01,0.0,0,0.08,190,1.420000000000016,1.490000000000009,0.0,358.1891666666666,1741.5325000000003,1361.2844499999999,0.08,0.18639999999999976,0.03670314957479161,6.798164000002162,-0.5000000000000004,0.8660254037844384
1994,11,0.5,NH,358.69,1751.28,316.3,1361.1556,0.0,1994-11-01,0.0,0,0.08,190,1.420000000000016,1.490000000000009,0.0,358.1891666666666,1741.5325000000003,1361.2844499999999,0.08,0.18639999999999976,0.03670314957479161,6.798164000002162,-0.5000000000000004,0.8660254037844384
1994,11,0.39,SH,358.69,1751.28,316.3,1361.1556,0.0,1994-11-01,0.0,0,0.08,190,1.420000000000016,1.490000000000009,0.0,358.1891666666666,1741.5325000000003,1361.2844499999999,0.08,0.18639999999999976,0.03670314957479161,6.798164000002162,-0.5000000000000004,0.8660254037844384
1994,12,0.38,Global,359.54,1751.65,316.3,1361.2548,0.0,1994-12-01,0.0,0,0.08,191,0.8500000000000227,0.37000000000011823,0.0,358.3283333333333,1742.1475,1361.2768166666667,0.08,0.18719999999999973,0.02048075842907845,11.348791999996974,-2.4492935982947064e-16,1.0
1994,12,0.36,NH,359.54,1751.65,316.3,1361.2548,0.0,1994-12-01,0.0,0,0.08,191,0.8500000000000227,0.37000000000011823,0.0,358.3283333333333,1742.1475,1361.2768166666667,0.08,0.18719999999999973,0.02048075842907845,11.348791999996974,-2.4492935982947064e-16,1.0
1994,12,0.41,SH,359.54,1751.65,316.3,1361.2548,0.0,1994-12-01,0.0,0,0.08,191,0.8500000000000227,0.37000000000011823,0.0,358.3283333333333,1742.1475,1361.2768166666667,0.08,0.18719999999999973,0.02048075842907845,11.348791999996974,-2.4492935982947064e-16,1.0
1995,1,0.52,Global,360.12,1751.14,316.3,1361.1748,0.0,1995-01-01,0.0,0,0.08,192,0.5799999999999841,-0.5099999999999909,0.0,358.465,1742.9608333333333,1361.2617416666667,0.08,0.18799999999999972,0.0040097586200068995,7.886976000000214,0.49999999999999994,0.8660254037844387
1995,1,0.75,NH,360.12,1751.14,316.3,1361.1748,0.0,1995-01-01,0.0,0,0.08,192,0.5799999999999841,-0.5099999999999909,0.0,358.465,1742.9608333333333,1361.2617416666667,0.08,0.18799999999999972,0.0040097586200068995,7.886976000000214,0.49999999999999994,0.8660254037844387
1995,1,0.29,SH,360.12,1751.14,316.3,1361.1748,0.0,1995-01-01,0.0,0,0.08,192,0.5799999999999841,-0.5099999999999909,0.0,358.465,1742.9608333333333,1361.2617416666667,0.08,0.18799999999999972,0.0040097586200068995,7.886976000000214,0.49999999999999994,0.8660254037844387
1995,2,0.79,Global,360.61,1749.5,316.3,1361.0935,0.0,1995-02-01,0.0,0,0.08,193,0.4900000000000091,-1.6400000000001,0.0,358.59916666666663,1743.6825,1361.2430666666667,0.08,0.18879999999999972,-0.012509914226948563,4.264534999997679,0.8660254037844386,0.5000000000000001
1995,2,1.19,NH,360.61,1749.5,316.3,1361.0935,0.0,1995-02-01,0.0,0,0.08,193,0.4900000000000091,-1.6400000000001,0.0,358.59916666666663,1743.6825,1361.2430666666667,0.08,0.18879999999999972,-0.012509914226948563,4.264534999997679,0.8660254037844386,0.5000000000000001
1995,2,0.38,SH,360.61,1749.5,316.3,1361.0935,0.0,1995-02-01,0.0,0,0.08,193,0.4900000000000091,-1.6400000000001,0.0,358.59916666666663,1743.6825,1361.2430666666667,0.08,0.18879999999999972,-0.012509914226948563,4.264534999997679,0.8660254037844386,0.5000000000000001
1995,3,0.46,Global,361.08,1748.99,316.3,1361.2025,0.0,1995-03-01,0.0,0,0.08,194,0.46999999999997044,-0.5099999999999909,0.0,358.7425,1744.2691666666667,1361.2319083333334,0.08,0.18959999999999969,-0.028877733661567775,9.331200000004607,1.0,6.123233995736766e-17
1995,3,0.59,NH,361.08,1748.99,316.3,1361.2025,0.0,1995-03-01,0.0,0,0.08,194,0.46999999999997044,-0.5099999999999909,0.0,358.7425,1744.2691666666667,1361.2319083333334,0.08,0.18959999999999969,-0.028877733661567775,9.331200000004607,1.0,6.123233995736766e-17
1995,3,0.34,SH,361.08,1748.99,316.3,1361.2025,0.0,1995-03-01,0.0,0,0.08,194,0.46999999999997044,-0.5099999999999909,0.0,358.7425,1744.2691666666667,1361.2319083333334,0.08,0.18959999999999969,-0.028877733661567775,9.331200000004607,1.0,6.123233995736766e-17
1995,4,0.46,Global,361.55,1749.42,316.3,1361.0409,0.0,1995-04-01,0.0,0,0.08,195,0.4700000000000273,0.43000000000006366,0.0,358.8958333333333,1744.8883333333333,1361.2009,0.08,0.19039999999999968,-0.04489501652835078,1.9038949999983747,0.8660254037844388,-0.4999999999999998
1995,4,0.71,NH,361.55,1749.42,316.3,1361.0409,0.0,1995-04-01,0.0,0,0.08,195,0.4700000000000273,0.43000000000006366,0.0,358.8958333333333,1744.8883333333333,1361.2009,0.08,0.19039999999999968,-0.04489501652835078,1.9038949999983747,0.8660254037844388,-0.4999999999999998
1995,4,0.21,SH,361.55,1749.42,316.3,1361.0409,0.0,1995-04-01,0.0,0,0.08,195,0.4700000000000273,0.43000000000006366,0.0,358.8958333333333,1744.8883333333333,1361.2009,0.08,0.19039999999999968,-0.04489501652835078,1.9038949999983747,0.8660254037844388,-0.4999999999999998
