year,month,temp_anomaly_C,region,co2_ppm,ch4_ppb,n2o_ppb,solar_W_m2,land_use_Gt,date
2013,2,0.61,Global,395.69,1814.15,325.62,1361.3929,,2013-02-01
2013,2,0.78,NH,395.69,1814.15,325.62,1361.3929,,2013-02-01
2013,2,0.44,SH,395.69,1814.15,325.62,1361.3929,,2013-02-01
2013,3,0.67,Global,396.28,1813.25,325.68,1361.3101,,2013-03-01
2013,3,0.8200000000000001,NH,396.28,1813.25,325.68,1361.3101,,2013-03-01
2013,3,0.52,SH,396.28,1813.25,325.68,1361.3101,,2013-03-01
2013,4,0.53,Global,396.74,1812.84,325.74,1361.291,,2013-04-01
2013,4,0.67,NH,396.74,1812.84,325.74,1361.291,,2013-04-01
2013,4,0.38,SH,396.74,1812.84,325.74,1361.291,,2013-04-01
2013,5,0.6,Global,396.75,1811.93,325.81,1361.3359,,2013-05-01
2013,5,0.77,NH,396.75,1811.93,325.81,1361.3359,,2013-05-01
2013,5,0.43,SH,396.75,1811.93,325.81,1361.3359,,2013-05-01
2013,6,0.6900000000000001,Global,395.96,1808.59,325.9,1361.4306,,2013-06-01
2013,6,0.78,NH,395.96,1808.59,325.9,1361.4306,,2013-06-01
2013,6,0.61,SH,395.96,1808.59,325.9,1361.4306,,2013-06-01
2013,7,0.6,Global,394.48,1805.98,325.96,1361.3456,,2013-07-01
2013,7,0.6900000000000001,NH,394.48,1805.98,325.96,1361.3456,,2013-07-01
2013,7,0.5,SH,394.48,1805.98,325.96,1361.3456,,2013-07-01
2013,8,0.7000000000000001,Global,393.24,1808.52,325.98,1361.3531,,2013-08-01
2013,8,0.73,NH,393.24,1808.52,325.98,1361.3531,,2013-08-01
2013,8,0.66,SH,393.24,1808.52,325.98,1361.3531,,2013-08-01
2013,9,0.76,Global,393.21,1814.24,326.05,1361.3832,,2013-09-01
2013,9,0.6900000000000001,NH,393.21,1814.24,326.05,1361.3832,,2013-09-01
2013,9,0.8200000000000001,SH,393.21,1814.24,326.05,1361.3832,,2013-09-01
2013,10,0.6900000000000001,Global,394.5,1818.51,326.2,1361.373,,2013-10-01
2013,10,0.8300000000000001,NH,394.5,1818.51,326.2,1361.373,,2013-10-01
2013,10,0.55,SH,394.5,1818.51,326.2,1361.373,,2013-10-01
2013,11,0.8300000000000001,Global,395.96,1820.34,326.38,1361.4391,,2013-11-01
2013,11,1.1300000000000001,NH,395.96,1820.34,326.38,1361.4391,,2013-11-01
2013,11,0.53,SH,395.96,1820.34,326.38,1361.4391,,2013-11-01
2013,12,0.7000000000000001,Global,396.87,1819.32,326.52,1361.5257,,2013-12-01
2013,12,0.84,NH,396.87,1819.32,326.52,1361.5257,,2013-12-01
2013,12,0.54,SH,396.87,1819.32,326.52,1361.5257,,2013-12-01
2014,1,0.76,Global,397.51,1816.76,326.61,1361.471,,2014-01-01
2014,1,0.98,NH,397.51,1816.76,326.61,1361.471,,2014-01-01
2014,1,0.53,SH,397.51,1816.76,326.61,1361.471,,2014-01-01
2014,2,0.55,Global,397.97,1816.27,326.66,1361.4516,,2014-02-01
2014,2,0.71,NH,397.97,1816.27,326.66,1361.4516,,2014-02-01
2014,2,0.38,SH,397.97,1816.27,326.66,1361.4516,,2014-02-01
2014,3,0.78,Global,398.27,1818.06,326.72,1361.4579,,2014-03-01
2014,3,1.2,NH,398.27,1818.06,326.72,1361.4579,,2014-03-01
2014,3,0.35000000000000003,SH,398.27,1818.06,326.72,1361.4579,,2014-03-01
2014,4,0.8,Global,398.63,1820.88,326.79,1361.4016,,2014-04-01
2014,4,1.1,NH,398.63,1820.88,326.79,1361.4016,,2014-04-01
2014,4,0.51,SH,398.63,1820.88,326.79,1361.4016,,2014-04-01
2014,5,0.86,Global,398.69,1821.95,326.82,1361.5301,,2014-05-01
2014,5,0.9,NH,398.69,1821.95,326.82,1361.5301,,2014-05-01
2014,5,0.8200000000000001,SH,398.69,1821.95,326.82,1361.5301,,2014-05-01
2014,6,0.67,Global,397.72,1818.46,326.89,1361.4871,,2014-06-01
2014,6,0.81,NH,397.72,1818.46,326.89,1361.4871,,2014-06-01
2014,6,0.54,SH,397.72,1818.46,326.89,1361.4871,,2014-06-01
2014,7,0.58,Global,396.13,1815.76,327.03,1361.4859,,2014-07-01
2014,7,0.77,NH,396.13,1815.76,327.03,1361.4859,,2014-07-01
2014,7,0.4,SH,396.13,1815.76,327.03,1361.4859,,2014-07-01
2014,8,0.8300000000000001,Global,395.02,1819.88,327.19,1361.6574,,2014-08-01
2014,8,0.91,NH,395.02,1819.88,327.19,1361.6574,,2014-08-01
2014,8,0.75,SH,395.02,1819.88,327.19,1361.6574,,2014-08-01
2014,9,0.87,Global,395.12,1826.87,327.34,1361.5144,,2014-09-01
2014,9,0.84,NH,395.12,1826.87,327.34,1361.5144,,2014-09-01
2014,9,0.9,SH,395.12,1826.87,327.34,1361.5144,,2014-09-01
2014,10,0.8,Global,396.38,1831.22,327.52,1361.4624,,2014-10-01
2014,10,0.93,NH,396.38,1831.22,327.52,1361.4624,,2014-10-01
2014,10,0.67,SH,396.38,1831.22,327.52,1361.4624,,2014-10-01
2014,11,0.67,Global,397.86,1833.0,327.72,1361.4781,,2014-11-01
2014,11,0.8200000000000001,NH,397.86,1833.0,327.72,1361.4781,,2014-11-01
2014,11,0.53,SH,397.86,1833.0,327.72,1361.4781,,2014-11-01
2014,12,0.78,Global,398.83,1833.46,327.87,1361.5552,,2014-12-01
2014,12,1.11,NH,398.83,1833.46,327.87,1361.5552,,2014-12-01
2014,12,0.46,SH,398.83,1833.46,327.87,1361.5552,,2014-12-01
2015,1,0.86,Global,399.56,1833.11,327.98,1361.5006,,2015-01-01
2015,1,1.19,NH,399.56,1833.11,327.98,1361.5006,,2015-01-01
2015,1,0.52,SH,399.56,1833.11,327.98,1361.5006,,2015-01-01
2015,2,0.91,Global,400.12,1832.96,328.04,1361.4191,,2015-02-01
2015,2,1.2,NH,400.12,1832.96,328.04,1361.4191,,2015-02-01
2015,2,0.61,SH,400.12,1832.96,328.04,1361.4191,,2015-02-01
2015,3,0.96,Global,400.57,1833.19,328.04,1361.5319,,2015-03-01
2015,3,1.32,NH,400.57,1833.19,328.04,1361.5319,,2015-03-01
2015,3,0.59,SH,400.57,1833.19,328.04,1361.5319,,2015-03-01
2015,4,0.75,Global,400.96,1833.15,327.98,1361.4463,,2015-04-01
2015,4,1.02,NH,400.96,1833.15,327.98,1361.4463,,2015-04-01
2015,4,0.47000000000000003,SH,400.96,1833.15,327.98,1361.4463,,2015-04-01
2015,5,0.79,Global,400.91,1831.52,327.93,1361.5662,,2015-05-01
2015,5,1.05,NH,400.91,1831.52,327.93,1361.5662,,2015-05-01
2015,5,0.55,SH,400.91,1831.52,327.93,1361.5662,,2015-05-01
2015,6,0.81,Global,400.06,1827.11,327.95,1361.5182,,2015-06-01
2015,6,1.06,NH,400.06,1827.11,327.95,1361.5182,,2015-06-01
2015,6,0.5700000000000001,SH,400.06,1827.11,327.95,1361.5182,,2015-06-01
2015,7,0.73,Global,398.38,1824.59,328.03,1361.4324,,2015-07-01
2015,7,0.92,NH,398.38,1824.59,328.03,1361.4324,,2015-07-01
2015,7,0.55,SH,398.38,1824.59,328.03,1361.4324,,2015-07-01
2015,8,0.79,Global,397.07,1828.96,328.12,1361.5085,,2015-08-01
2015,8,1.01,NH,397.07,1828.96,328.12,1361.5085,,2015-08-01
2015,8,0.59,SH,397.07,1828.96,328.12,1361.5085,,2015-08-01
2015,9,0.8300000000000001,Global,397.34,1836.21,328.24,1361.4364,,2015-09-01
2015,9,1.18,NH,397.34,1836.21,328.24,1361.4364,,2015-09-01
2015,9,0.51,SH,397.34,1836.21,328.24,1361.4364,,2015-09-01
2015,10,1.07,Global,398.8,1841.48,328.42,1361.4633,,2015-10-01
2015,10,1.29,NH,398.8,1841.48,328.42,1361.4633,,2015-10-01
2015,10,0.87,SH,398.8,1841.48,328.42,1361.4633,,2015-10-01
2015,11,1.05,Global,400.36,1844.54,328.61,1361.4315,,2015-11-01
2015,11,1.37,NH,400.36,1844.54,328.61,1361.4315,,2015-11-01
2015,11,0.76,SH,400.36,1844.54,328.61,1361.4315,,2015-11-01
2015,12,1.17,Global,401.66,1844.74,328.77,1361.3507,,2015-12-01
2015,12,1.54,NH,401.66,1844.74,328.77,1361.3507,,2015-12-01
2015,12,0.8,SH,401.66,1844.74,328.77,1361.3507,,2015-12-01
2016,1,1.17,Global,402.61,1842.53,328.87,1361.3457,,2016-01-01
2016,1,1.55,NH,402.61,1842.53,328.87,1361.3457,,2016-01-01
2016,1,0.8,SH,402.61,1842.53,328.87,1361.3457,,2016-01-01
2016,2,1.36,Global,403.24,1841.74,328.9,1361.4134,,2016-02-01
2016,2,1.93,NH,403.24,1841.74,328.9,1361.4134,,2016-02-01
2016,2,0.79,SH,403.24,1841.74,328.9,1361.4134,,2016-02-01
2016,3,1.35,Global,403.82,1843.04,328.88,1361.3283,,2016-03-01
2016,3,1.8800000000000001,NH,403.82,1843.04,328.88,1361.3283,,2016-03-01
2016,3,0.8,SH,403.82,1843.04,328.88,1361.3283,,2016-03-01
2016,4,1.08,Global,404.34,1843.74,328.88,1361.3072,,2016-04-01
2016,4,1.46,NH,404.34,1843.74,328.88,1361.3072,,2016-04-01
2016,4,0.71,SH,404.34,1843.74,328.88,1361.3072,,2016-04-01
2016,5,0.9500000000000001,Global,404.41,1842.15,328.91,1361.2613,,2016-05-01
2016,5,1.11,NH,404.41,1842.15,328.91,1361.2613,,2016-05-01
2016,5,0.79,SH,404.41,1842.15,328.91,1361.2613,,2016-05-01
2016,6,0.8,Global,403.63,1837.9,328.91,1361.3112,,2016-06-01
2016,6,1.1300000000000001,NH,403.63,1837.9,328.91,1361.3112,,2016-06-01
2016,6,0.49,SH,403.63,1837.9,328.91,1361.3112,,2016-06-01
2016,7,0.84,Global,402.11,1834.26,328.84,1361.3734,,2016-07-01
2016,7,1.05,NH,402.11,1834.26,328.84,1361.3734,,2016-07-01
2016,7,0.64,SH,402.11,1834.26,328.84,1361.3734,,2016-07-01
2016,8,1.01,Global,400.8,1836.83,328.78,1361.1966,,2016-08-01
2016,8,1.12,NH,400.8,1836.83,328.78,1361.1966,,2016-08-01
2016,8,0.9,SH,400.8,1836.83,328.78,1361.1966,,2016-08-01
2016,9,0.9,Global,400.97,1844.33,328.86,1361.2303,,2016-09-01
2016,9,1.23,NH,400.97,1844.33,328.86,1361.2303,,2016-09-01
2016,9,0.58,SH,400.97,1844.33,328.86,1361.2303,,2016-09-01
2016,10,0.86,Global,402.41,1849.96,329.05,1361.2783,,2016-10-01
2016,10,1.03,NH,402.41,1849.96,329.05,1361.2783,,2016-10-01
2016,10,0.7000000000000001,SH,402.41,1849.96,329.05,1361.2783,,2016-10-01
2016,11,0.91,Global,403.78,1851.46,329.23,1361.1818,,2016-11-01
2016,11,1.11,NH,403.78,1851.46,329.23,1361.1818,,2016-11-01
2016,11,0.72,SH,403.78,1851.46,329.23,1361.1818,,2016-11-01
2016,12,0.86,Global,404.68,1851.05,329.36,1361.1862,,2016-12-01
2016,12,1.04,NH,404.68,1851.05,329.36,1361.1862,,2016-12-01
2016,12,0.68,SH,404.68,1851.05,329.36,1361.1862,,2016-12-01
2017,1,1.02,Global,405.32,1849.74,329.47,1361.0877,,2017-01-01
2017,1,1.3800000000000001,NH,405.32,1849.74,329.47,1361.0877,,2017-01-01
2017,1,0.65,SH,405.32,1849.74,329.47,1361.0877,,2017-01-01
2017,2,1.1300000000000001,Global,405.91,1848.49,329.52,1361.1393,,2017-02-01
2017,2,1.51,NH,405.91,1848.49,329.52,1361.1393,,2017-02-01
2017,2,0.75,SH,405.91,1848.49,329.52,1361.1393,,2017-02-01
2017,3,1.16,Global,406.31,1848.24,329.54,1361.0853,,2017-03-01
2017,3,1.51,NH,406.31,1848.24,329.54,1361.0853,,2017-03-01
2017,3,0.81,SH,406.31,1848.24,329.54,1361.0853,,2017-03-01
2017,4,0.93,Global,406.6,1848.57,329.53,1361.1204,,2017-04-01
2017,4,1.19,NH,406.6,1848.57,329.53,1361.1204,,2017-04-01
2017,4,0.68,SH,406.6,1848.57,329.53,1361.1204,,2017-04-01
2017,5,0.91,Global,406.64,1847.22,329.51,1361.1069,,2017-05-01
2017,5,0.93,NH,406.64,1847.22,329.51,1361.1069,,2017-05-01
2017,5,0.89,SH,406.64,1847.22,329.51,1361.1069,,2017-05-01
2017,6,0.71,Global,405.84,1842.89,329.58,1361.1533,,2017-06-01
2017,6,0.93,NH,405.84,1842.89,329.58,1361.1533,,2017-06-01
2017,6,0.49,SH,405.84,1842.89,329.58,1361.1533,,2017-06-01
2017,7,0.8200000000000001,Global,404.1,1840.22,329.7,1361.029,,2017-07-01
2017,7,0.98,NH,404.1,1840.22,329.7,1361.029,,2017-07-01
2017,7,0.66,SH,404.1,1840.22,329.7,1361.029,,2017-07-01
2017,8,0.87,Global,402.55,1844.58,329.79,1360.9925,,2017-08-01
2017,8,1.02,NH,402.55,1844.58,329.79,1360.9925,,2017-08-01
2017,8,0.73,SH,402.55,1844.58,329.79,1360.9925,,2017-08-01
2017,9,0.74,Global,402.63,1852.76,329.87,1360.9622,,2017-09-01
2017,9,0.99,NH,402.63,1852.76,329.87,1360.9622,,2017-09-01
2017,9,0.51,SH,402.63,1852.76,329.87,1360.9622,,2017-09-01
2017,10,0.88,Global,404.15,1858.03,330.01,1360.9112,,2017-10-01
2017,10,1.03,NH,404.15,1858.03,330.01,1360.9112,,2017-10-01
2017,10,0.73,SH,404.15,1858.03,330.01,1360.9112,,2017-10-01
2017,11,0.87,Global,405.7,1858.6,330.15,1360.9223,,2017-11-01
2017,11,1.2,NH,405.7,1858.6,330.15,1360.9223,,2017-11-01
2017,11,0.53,SH,405.7,1858.6,330.15,1360.9223,,2017-11-01
2017,12,0.93,Global,406.76,1856.59,330.29,1360.8674,,2017-12-01
2017,12,1.37,NH,406.76,1856.59,330.29,1360.8674,,2017-12-01
2017,12,0.48,SH,406.76,1856.59,330.29,1360.8674,,2017-12-01
2018,1,0.8200000000000001,Global,407.53,1854.53,330.45,1360.8676,,2018-01-01
2018,1,1.1300000000000001,NH,407.53,1854.53,330.45,1360.8676,,2018-01-01
2018,1,0.51,SH,407.53,1854.53,330.45,1360.8676,,2018-01-01
2018,2,0.84,Global,408.24,1855.08,330.6,1360.9023,,2018-02-01
2018,2,1.23,NH,408.24,1855.08,330.6,1360.9023,,2018-02-01
2018,2,0.45,SH,408.24,1855.08,330.6,1360.9023,,2018-02-01
2018,3,0.88,Global,408.78,1856.97,330.69,1360.7638,,2018-03-01
2018,3,1.17,NH,408.78,1856.97,330.69,1360.7638,,2018-03-01
2018,3,0.58,SH,408.78,1856.97,330.69,1360.7638,,2018-03-01
2018,4,0.88,Global,409.08,1856.74,330.71,1360.8493,,2018-04-01
2018,4,0.97,NH,409.08,1856.74,330.71,1360.8493,,2018-04-01
2018,4,0.79,SH,409.08,1856.74,330.71,1360.8493,,2018-04-01
2018,5,0.81,Global,408.93,1854.71,330.7,1360.8367,,2018-05-01
2018,5,1.01,NH,408.93,1854.71,330.7,1360.8367,,2018-05-01
2018,5,0.61,SH,408.93,1854.71,330.7,1360.8367,,2018-05-01
2018,6,0.76,Global,408.06,1851.85,330.7,1360.7441,,2018-06-01
2018,6,0.86,NH,408.06,1851.85,330.7,1360.7441,,2018-06-01
2018,6,0.66,SH,408.06,1851.85,330.7,1360.7441,,2018-06-01
2018,7,0.8300000000000001,Global,406.49,1849.05,330.75,1360.6236,,2018-07-01
2018,7,0.93,NH,406.49,1849.05,330.75,1360.6236,,2018-07-01
2018,7,0.73,SH,406.49,1849.05,330.75,1360.6236,,2018-07-01
2018,8,0.78,Global,405.13,1851.94,330.88,1360.6796,,2018-08-01
2018,8,0.9,NH,405.13,1851.94,330.88,1360.6796,,2018-08-01
2018,8,0.65,SH,405.13,1851.94,330.88,1360.6796,,2018-08-01
2018,9,0.8,Global,405.2,1860.46,331.08,1360.7558,,2018-09-01
2018,9,0.98,NH,405.2,1860.46,331.08,1360.7558,,2018-09-01
2018,9,0.63,SH,405.2,1860.46,331.08,1360.7558,,2018-09-01
2018,10,1.01,Global,406.66,1865.75,331.29,1360.6714,,2018-10-01
2018,10,1.23,NH,406.66,1865.75,331.29,1360.6714,,2018-10-01
2018,10,0.8,SH,406.66,1865.75,331.29,1360.6714,,2018-10-01
2018,11,0.8300000000000001,Global,408.12,1866.25,331.48,1360.605,,2018-11-01
2018,11,0.97,NH,408.12,1866.25,331.48,1360.605,,2018-11-01
2018,11,0.7000000000000001,SH,408.12,1866.25,331.48,1360.605,,2018-11-01
2018,12,0.92,Global,409.19,1866.02,331.68,1360.6129,,2018-12-01
2018,12,1.09,NH,409.19,1866.02,331.68,1360.6129,,2018-12-01
2018,12,0.75,SH,409.19,1866.02,331.68,1360.6129,,2018-12-01
2019,1,0.93,Global,409.93,1865.01,331.78,1360.6642,,2019-01-01
2019,1,1.19,NH,409.93,1865.01,331.78,1360.6642,,2019-01-01
2019,1,0.67,SH,409.93,1865.01,331.78,1360.6642,,2019-01-01
2019,2,0.9500000000000001,Global,410.35,1865.03,331.75,1360.6343,,2019-02-01
2019,2,1.1300000000000001,NH,410.35,1865.03,331.75,1360.6343,,2019-02-01
2019,2,0.77,SH,410.35,1865.03,331.75,1360.6343,,2019-02-01
2019,3,1.17,Global,410.9,1866.3,331.66,1360.5808,,2019-03-01
2019,3,1.55,NH,410.9,1866.3,331.66,1360.5808,,2019-03-01
2019,3,0.78,SH,410.9,1866.3,331.66,1360.5808,,2019-03-01
2019,4,1.01,Global,411.35,1865.33,331.62,1360.561,,2019-04-01
2019,4,1.25,NH,411.35,1865.33,331.62,1360.561,,2019-04-01
2019,4,0.76,SH,411.35,1865.33,331.62,1360.561,,2019-04-01
2019,5,0.86,Global,411.36,1861.96,331.64,1360.5474,,2019-05-01
2019,5,1.02,NH,411.36,1861.96,331.64,1360.5474,,2019-05-01
2019,5,0.71,SH,411.36,1861.96,331.64,1360.5474,,2019-05-01
2019,6,0.9,Global,410.54,1858.57,331.73,1360.5095,,2019-06-01
2019,6,1.2,NH,410.54,1858.57,331.73,1360.5095,,2019-06-01
2019,6,0.61,SH,410.54,1858.57,331.73,1360.5095,,2019-06-01
2019,7,0.9400000000000001,Global,408.88,1857.99,331.84,1360.626,,2019-07-01
2019,7,1.03,NH,408.88,1857.99,331.84,1360.626,,2019-07-01
2019,7,0.84,SH,408.88,1857.99,331.84,1360.626,,2019-07-01
2019,8,0.9500000000000001,Global,407.64,1862.87,331.88,1360.5197,,2019-08-01
2019,8,1.11,NH,407.64,1862.87,331.88,1360.5197,,2019-08-01
2019,8,0.78,SH,407.64,1862.87,331.88,1360.5197,,2019-08-01
2019,9,0.93,Global,407.93,1870.79,331.93,1360.5884,,2019-09-01
2019,9,1.22,NH,407.93,1870.79,331.93,1360.5884,,2019-09-01
2019,9,0.64,SH,407.93,1870.79,331.93,1360.5884,,2019-09-01
2019,10,1.0,Global,409.44,1875.42,332.08,1360.5963,,2019-10-01
2019,10,1.29,NH,409.44,1875.42,332.08,1360.5963,,2019-10-01
2019,10,0.7000000000000001,SH,409.44,1875.42,332.08,1360.5963,,2019-10-01
2019,11,0.99,Global,410.87,1875.61,332.26,1360.564,,2019-11-01
2019,11,1.18,NH,410.87,1875.61,332.26,1360.564,,2019-11-01
2019,11,0.8,SH,410.87,1875.61,332.26,1360.564,,2019-11-01
2019,12,1.11,Global,411.76,1874.61,332.4,1360.4875,,2019-12-01
2019,12,1.4000000000000001,NH,411.76,1874.61,332.4,1360.4875,,2019-12-01
2019,12,0.8200000000000001,SH,411.76,1874.61,332.4,1360.4875,,2019-12-01
2020,1,1.18,Global,412.43,1872.91,332.5,1360.5253,,2020-01-01
2020,1,1.59,NH,412.43,1872.91,332.5,1360.5253,,2020-01-01
2020,1,0.76,SH,412.43,1872.91,332.5,1360.5253,,2020-01-01
2020,2,1.24,Global,412.95,1872.3,332.56,1360.5011,,2020-02-01
2020,2,1.69,NH,412.95,1872.3,332.56,1360.5011,,2020-02-01
2020,2,0.77,SH,412.95,1872.3,332.56,1360.5011,,2020-02-01
2020,3,1.18,Global,413.44,1874.37,332.63,1360.4554,,2020-03-01
2020,3,1.6600000000000001,NH,413.44,1874.37,332.63,1360.4554,,2020-03-01
2020,3,0.68,SH,413.44,1874.37,332.63,1360.4554,,2020-03-01
2020,4,1.12,Global,413.86,1875.78,332.71,1360.5162,,2020-04-01
2020,4,1.3900000000000001,NH,413.86,1875.78,332.71,1360.5162,,2020-04-01
2020,4,0.84,SH,413.86,1875.78,332.71,1360.5162,,2020-04-01
2020,5,0.99,Global,413.81,1874.41,332.78,1360.4416,,2020-05-01
2020,5,1.26,NH,413.81,1874.41,332.78,1360.4416,,2020-05-01
2020,5,0.72,SH,413.81,1874.41,332.78,1360.4416,,2020-05-01
2020,6,0.91,Global,412.88,1871.97,332.88,1360.5616,,2020-06-01
2020,6,1.1400000000000001,NH,412.88,1871.97,332.88,1360.5616,,2020-06-01
2020,6,0.6900000000000001,SH,412.88,1871.97,332.88,1360.5616,,2020-06-01
2020,7,0.89,Global,411.17,1871.47,333.02,1360.4819,,2020-07-01
2020,7,1.1,NH,411.17,1871.47,333.02,1360.4819,,2020-07-01
2020,7,0.68,SH,411.17,1871.47,333.02,1360.4819,,2020-07-01
2020,8,0.86,Global,409.73,1876.39,333.15,1360.5191,,2020-08-01
2020,8,1.12,NH,409.73,1876.39,333.15,1360.5191,,2020-08-01
2020,8,0.61,SH,409.73,1876.39,333.15,1360.5191,,2020-08-01
2020,9,0.96,Global,410.0,1884.56,333.26,1360.5283,,2020-09-01
2020,9,1.19,NH,410.0,1884.56,333.26,1360.5283,,2020-09-01
2020,9,0.74,SH,410.0,1884.56,333.26,1360.5283,,2020-09-01
2020,10,0.87,Global,411.66,1889.99,333.42,1360.5073,,2020-10-01
2020,10,1.2,NH,411.66,1889.99,333.42,1360.5073,,2020-10-01
2020,10,0.54,SH,411.66,1889.99,333.42,1360.5073,,2020-10-01
2020,11,1.08,Global,413.25,1891.47,333.6,1360.5568,,2020-11-01
2020,11,1.57,NH,413.25,1891.47,333.6,1360.5568,,2020-11-01
2020,11,0.59,SH,413.25,1891.47,333.6,1360.5568,,2020-11-01
2020,12,0.79,Global,414.14,1890.97,333.76,1360.5121,,2020-12-01
2020,12,1.19,NH,414.14,1890.97,333.76,1360.5121,,2020-12-01
2020,12,0.4,SH,414.14,1890.97,333.76,1360.5121,,2020-12-01
2021,1,0.81,Global,414.73,1888.62,333.88,1360.5887,,2021-01-01
2021,1,1.26,NH,414.73,1888.62,333.88,1360.5887,,2021-01-01
2021,1,0.36,SH,414.73,1888.62,333.88,1360.5887,,2021-01-01
2021,2,0.64,Global,415.2,1886.66,333.96,1360.4883,,2021-02-01
2021,2,0.9500000000000001,NH,415.2,1886.66,333.96,1360.4883,,2021-02-01
2021,2,0.32,SH,415.2,1886.66,333.96,1360.4883,,2021-02-01
2021,3,0.89,Global,415.49,1887.99,334.01,1360.5733,,2021-03-01
2021,3,1.2,NH,415.49,1887.99,334.01,1360.5733,,2021-03-01
2021,3,0.5700000000000001,SH,415.49,1887.99,334.01,1360.5733,,2021-03-01
2021,4,0.76,Global,415.81,1890.8,334.06,1360.6763,,2021-04-01
2021,4,1.12,NH,415.81,1890.8,334.06,1360.6763,,2021-04-01
2021,4,0.38,SH,415.81,1890.8,334.06,1360.6763,,2021-04-01
2021,5,0.79,Global,416.01,1891.28,334.1,1360.5427,,2021-05-01
2021,5,1.05,NH,416.01,1891.28,334.1,1360.5427,,2021-05-01
2021,5,0.53,SH,416.01,1891.28,334.1,1360.5427,,2021-05-01
2021,6,0.85,Global,415.2,1888.08,334.12,1360.5731,,2021-06-01
2021,6,1.22,NH,415.2,1888.08,334.12,1360.5731,,2021-06-01
2021,6,0.48,SH,415.2,1888.08,334.12,1360.5731,,2021-06-01
2021,7,0.92,Global,413.45,1885.99,334.15,1360.6478,,2021-07-01
2021,7,1.08,NH,413.45,1885.99,334.15,1360.6478,,2021-07-01
2021,7,0.76,SH,413.45,1885.99,334.15,1360.6478,,2021-07-01
2021,8,0.81,Global,412.15,1892.32,334.23,1360.6471,,2021-08-01
2021,8,1.03,NH,412.15,1892.32,334.23,1360.6471,,2021-08-01
2021,8,0.6,SH,412.15,1892.32,334.23,1360.6471,,2021-08-01
2021,9,0.92,Global,412.38,1902.43,334.41,1360.6725,,2021-09-01
2021,9,1.05,NH,412.38,1902.43,334.41,1360.6725,,2021-09-01
2021,9,0.8,SH,412.38,1902.43,334.41,1360.6725,,2021-09-01
2021,10,0.98,Global,413.83,1907.92,334.63,1360.697,,2021-10-01
2021,10,1.29,NH,413.83,1907.92,334.63,1360.697,,2021-10-01
2021,10,0.67,SH,413.83,1907.92,334.63,1360.697,,2021-10-01
2021,11,0.92,Global,415.58,1909.23,334.85,1360.7227,,2021-11-01
2021,11,1.3,NH,415.58,1909.23,334.85,1360.7227,,2021-11-01
2021,11,0.55,SH,415.58,1909.23,334.85,1360.7227,,2021-11-01
2021,12,0.87,Global,416.6,1907.95,335.05,1360.7655,,2021-12-01
2021,12,1.17,NH,416.6,1907.95,335.05,1360.7655,,2021-12-01
2021,12,0.5700000000000001,SH,416.6,1907.95,335.05,1360.7655,,2021-12-01
2022,1,0.91,Global,417.18,1906.33,335.22,1360.7502,,2022-01-01
2022,1,1.24,NH,417.18,1906.33,335.22,1360.7502,,2022-01-01
2022,1,0.58,SH,417.18,1906.33,335.22,1360.7502,,2022-01-01
2022,2,0.89,Global,417.64,1906.42,335.31,1360.7379,,2022-02-01
2022,2,1.16,NH,417.64,1906.42,335.31,1360.7379,,2022-02-01
2022,2,0.61,SH,417.64,1906.42,335.31,1360.7379,,2022-02-01
2022,3,1.04,Global,418.16,1907.77,335.38,1360.8045,,2022-03-01
2022,3,1.41,NH,418.16,1907.77,335.38,1360.8045,,2022-03-01
2022,3,0.67,SH,418.16,1907.77,335.38,1360.8045,,2022-03-01
2022,4,0.8300000000000001,Global,418.58,1908.84,335.43,1360.8873,,2022-04-01
2022,4,1.09,NH,418.58,1908.84,335.43,1360.8873,,2022-04-01
2022,4,0.5700000000000001,SH,418.58,1908.84,335.43,1360.8873,,2022-04-01
2022,5,0.84,Global,418.45,1907.49,335.45,1360.8075,,2022-05-01
2022,5,1.02,NH,418.45,1907.49,335.45,1360.8075,,2022-05-01
2022,5,0.65,SH,418.45,1907.49,335.45,1360.8075,,2022-05-01
2022,6,0.92,Global,417.42,1904.83,335.47,1360.7877,,2022-06-01
2022,6,1.1300000000000001,NH,417.42,1904.83,335.47,1360.7877,,2022-06-01
2022,6,0.7000000000000001,SH,417.42,1904.83,335.47,1360.7877,,2022-06-01
2022,7,0.9400000000000001,Global,415.66,1904.0,335.54,1360.9145,,2022-07-01
2022,7,1.07,NH,415.66,1904.0,335.54,1360.9145,,2022-07-01
2022,7,0.8,SH,415.66,1904.0,335.54,1360.9145,,2022-07-01
2022,8,0.9400000000000001,Global,414.39,1908.32,335.63,1360.8761,,2022-08-01
2022,8,1.17,NH,414.39,1908.32,335.63,1360.8761,,2022-08-01
2022,8,0.71,SH,414.39,1908.32,335.63,1360.8761,,2022-08-01
2022,9,0.88,Global,414.62,1915.03,335.75,1360.7967,,2022-09-01
2022,9,1.1500000000000001,NH,414.62,1915.03,335.75,1360.7967,,2022-09-01
2022,9,0.61,SH,414.62,1915.03,335.75,1360.7967,,2022-09-01
2022,10,0.97,Global,416.14,1919.46,335.92,1360.9712,,2022-10-01
2022,10,1.32,NH,416.14,1919.46,335.92,1360.9712,,2022-10-01
2022,10,0.61,SH,416.14,1919.46,335.92,1360.9712,,2022-10-01
